timestamp,pid,process_name,cpu_usage,ram_usage,category,alias_name
2026-04-01T18:23:28.851482Z,94941,94941,0.0,3,Uncategorized,94941
2026-04-01T18:23:28.851482Z,95627,ContextService,0.0,9,Uncategorized,ContextService
2026-04-01T18:23:28.851482Z,68773,68773,0.0,3,Uncategorized,68773
2026-04-01T18:23:28.851482Z,94936,secinitd,0.0,8,Uncategorized,secinitd
2026-04-01T18:23:28.851482Z,95338,searchpartyuseragent,0.0,26,Uncategorized,searchpartyuseragent
2026-04-01T18:23:28.851482Z,6177,zsh,0.0,0,Uncategorized,zsh
2026-04-01T18:23:28.851482Z,94937,94937,0.0,12,Uncategorized,94937
2026-04-01T18:23:28.851482Z,69860,69860,0.0,2,Uncategorized,69860
2026-04-01T18:23:28.851482Z,27061,27061,0.0,23,Uncategorized,27061
2026-04-01T18:23:28.851482Z,1699,Code Helper (Renderer),0.0,176,Uncategorized,Code Helper (Renderer)
2026-04-01T18:23:28.851482Z,95683,disclaimer,0.0,0,Uncategorized,disclaimer
2026-04-01T18:23:28.851482Z,818,818,0.0,3,Uncategorized,818
2026-04-01T18:23:28.851482Z,27060,27060,0.0,13,Uncategorized,27060
2026-04-01T18:23:28.851482Z,96386,replayd,0.0,16,Uncategorized,replayd
2026-04-01T18:23:28.851482Z,71955,71955,0.0,23,Uncategorized,71955
2026-04-01T18:23:28.851482Z,4640,4640,0.0,0,Uncategorized,4640
2026-04-01T18:23:28.851482Z,95355,triald,0.0,10,Uncategorized,triald
2026-04-01T18:23:28.851482Z,95118,Mockup,0.1,46,Uncategorized,Mockup
2026-04-01T18:23:28.851482Z,96327,gamecontrolleragentd,0.0,7,Uncategorized,gamecontrolleragentd
2026-04-01T18:23:28.851482Z,96800,deleted,0.0,19,Uncategorized,deleted
2026-04-01T18:23:28.851482Z,1629,WallpaperAerialsExtension,0.0,6,Uncategorized,WallpaperAerialsExtension
2026-04-01T18:23:28.851482Z,1302,routined,0.0,26,Uncategorized,routined
2026-04-01T18:23:28.851482Z,700,700,0.0,1,Uncategorized,700
2026-04-01T18:23:28.851482Z,28478,Microsoft Outlook,2.5,175,Uncategorized,Microsoft Outlook
2026-04-01T18:23:28.851482Z,5013,WallpaperGradientExtension,0.0,4,Uncategorized,WallpaperGradientExtension
2026-04-01T18:23:28.851482Z,4997,4997,0.0,2,Uncategorized,4997
2026-04-01T18:23:28.851482Z,59892,CacheDeleteExtension,0.0,15,Uncategorized,CacheDeleteExtension
2026-04-01T18:23:28.851482Z,49249,Safari,0.3,68,Uncategorized,Safari
2026-04-01T18:23:28.851482Z,52098,52098,0.0,29,Uncategorized,52098
2026-04-01T18:23:28.851482Z,96881,amsaccountsd,0.0,21,Uncategorized,amsaccountsd
2026-04-01T18:23:28.851482Z,95684,claude,0.1,188,Uncategorized,claude
2026-04-01T18:23:28.851482Z,1295,containermanagerd,0.0,5,Uncategorized,containermanagerd
2026-04-01T18:23:28.851482Z,4630,helper,0.0,53,Uncategorized,helper
2026-04-01T18:23:28.851482Z,1591,Google Chrome,7.0,576,Uncategorized,Google Chrome
2026-04-01T18:23:28.851482Z,710,710,0.0,21,Uncategorized,710
2026-04-01T18:23:28.851482Z,95357,bird,0.0,23,Uncategorized,bird
2026-04-01T18:23:28.851482Z,713,713,0.0,2,Uncategorized,713
2026-04-01T18:23:28.851482Z,714,714,0.0,2,Uncategorized,714
2026-04-01T18:23:28.851482Z,1559,WallpaperSettingsIntents,0.0,6,Uncategorized,WallpaperSettingsIntents
2026-04-01T18:23:28.851482Z,96763,ScreenTimeWidgetExtension,0.0,29,Uncategorized,ScreenTimeWidgetExtension
2026-04-01T18:23:28.851482Z,837,837,0.0,2,Uncategorized,837
2026-04-01T18:23:28.851482Z,94333,networkserviceproxy,0.0,14,Uncategorized,networkserviceproxy
2026-04-01T18:23:28.851482Z,43779,CloudTelemetryService,0.0,9,Uncategorized,CloudTelemetryService
2026-04-01T18:23:28.851482Z,4607,uTorrent Web,0.0,70,Uncategorized,uTorrent Web
2026-04-01T18:23:28.851482Z,59865,iCloudNotificationAgent,0.0,13,Uncategorized,iCloudNotificationAgent
2026-04-01T18:23:28.851482Z,94956,94956,0.0,4,Fun,94956
2026-04-01T18:23:28.851482Z,1357,sharingd,0.0,44,Work,sharingd
2026-04-01T18:23:28.851482Z,96785,com.apple.accessibility.mediaaccessibilityd,0.0,2,Fun,com.apple.accessibility.mediaaccessibilityd
2026-04-01T18:23:28.851482Z,94954,94954,0.0,5,Uncategorized,94954
2026-04-01T18:23:28.851482Z,71932,assistantd,0.0,31,Uncategorized,assistantd
2026-04-01T18:23:28.851482Z,978,cfprefsd,0.0,5,Uncategorized,cfprefsd
2026-04-01T18:23:28.851482Z,44689,AcroCEF Helper (GPU),0.1,38,Uncategorized,AcroCEF Helper (GPU)
2026-04-01T18:23:28.851482Z,59972,59972,0.0,5,Uncategorized,59972
2026-04-01T18:23:28.851482Z,600,600,0.0,3,Uncategorized,600
2026-04-01T18:23:28.851482Z,601,601,0.0,22,Uncategorized,601
2026-04-01T18:23:28.851482Z,603,603,0.0,12,Uncategorized,603
2026-04-01T18:23:28.851482Z,604,604,0.0,12,Uncategorized,604
2026-04-01T18:23:28.851482Z,605,605,0.0,17,Uncategorized,605
2026-04-01T18:23:28.851482Z,607,607,0.0,11,Uncategorized,607
2026-04-01T18:23:28.851482Z,96329,MessagesBlastDoorService,0.0,5,Uncategorized,MessagesBlastDoorService
2026-04-01T18:23:28.851482Z,608,608,0.0,2,Uncategorized,608
2026-04-01T18:23:28.851482Z,96773,pbs,0.0,2,Uncategorized,pbs
2026-04-01T18:23:28.851482Z,1287,pboard,0.0,8,Uncategorized,pboard
2026-04-01T18:23:28.851482Z,88060,88060,0.0,10,Uncategorized,88060
2026-04-01T18:23:28.851482Z,1301,usernoted,0.0,17,Uncategorized,usernoted
2026-04-01T18:23:28.851482Z,59861,59861,0.0,3,Uncategorized,59861
2026-04-01T18:23:28.851482Z,14070,14070,0.0,8,Uncategorized,14070
2026-04-01T18:23:28.851482Z,1316,WindowManager,0.0,29,Uncategorized,WindowManager
2026-04-01T18:23:28.851482Z,95332,calaccessd,0.0,17,Uncategorized,calaccessd
2026-04-01T18:23:28.851482Z,59867,59867,0.0,3,Uncategorized,59867
2026-04-01T18:23:28.851482Z,5133,peopled,0.0,13,Uncategorized,peopled
2026-04-01T18:23:28.851482Z,23194,UsageTrackingAgent,0.0,11,Uncategorized,UsageTrackingAgent
2026-04-01T18:23:28.851482Z,59869,59869,0.0,1,Uncategorized,59869
2026-04-01T18:23:28.851482Z,1300,lockoutagent,0.0,4,Uncategorized,lockoutagent
2026-04-01T18:23:28.851482Z,850,850,0.0,120,Uncategorized,850
2026-04-01T18:23:28.851482Z,59868,59868,0.0,2,Uncategorized,59868
2026-04-01T18:23:28.851482Z,730,730,0.0,4,Uncategorized,730
2026-04-01T18:23:28.851482Z,2489,2489,0.0,12,Uncategorized,2489
2026-04-01T18:23:28.851482Z,610,610,0.0,3,Uncategorized,610
2026-04-01T18:23:28.851482Z,1589,Electron,0.0,146,Uncategorized,Electron
2026-04-01T18:23:28.851482Z,8158,PowerChime,0.0,17,Uncategorized,PowerChime
2026-04-01T18:23:28.851482Z,84262,syncdefaultsd,0.0,8,Uncategorized,syncdefaultsd
2026-04-01T18:23:28.851482Z,96506,contentlinkingd,0.0,8,Uncategorized,contentlinkingd
2026-04-01T18:23:28.851482Z,59870,59870,0.0,1,Uncategorized,59870
2026-04-01T18:23:28.851482Z,1278,UserEventAgent,0.0,19,Uncategorized,UserEventAgent
2026-04-01T18:23:28.851482Z,1053,1053,0.0,2,Uncategorized,1053
2026-04-01T18:23:28.851482Z,59872,59872,0.0,1,Uncategorized,59872
2026-04-01T18:23:28.851482Z,27951,OfficeThumbnailExtension,0.0,9,Uncategorized,OfficeThumbnailExtension
2026-04-01T18:23:28.851482Z,59871,59871,0.0,2,Uncategorized,59871
2026-04-01T18:23:28.851482Z,7744,Microsoft Word,1.9,165,Uncategorized,Microsoft Word
2026-04-01T18:23:28.851482Z,59878,59878,0.0,1,Uncategorized,59878
2026-04-01T18:23:28.851482Z,980,980,0.0,4,Uncategorized,980
2026-04-01T18:23:28.851482Z,59877,59877,0.0,1,Uncategorized,59877
2026-04-01T18:23:28.851482Z,1381,CMFSyncAgent,0.0,4,Uncategorized,CMFSyncAgent
2026-04-01T18:23:28.851482Z,740,740,0.0,6,Uncategorized,740
2026-04-01T18:23:28.851482Z,59879,59879,0.0,1,Fun,59879
2026-04-01T18:23:28.851482Z,59874,59874,0.0,1,Fun,59874
2026-04-01T18:23:28.851482Z,59873,59873,0.0,1,Uncategorized,59873
2026-04-01T18:23:28.851482Z,59876,59876,0.0,1,Uncategorized,59876
2026-04-01T18:23:28.851482Z,2381,FindMyWidgetItems,0.0,13,Uncategorized,FindMyWidgetItems
2026-04-01T18:23:28.851482Z,59875,59875,0.0,1,Uncategorized,59875
2026-04-01T18:23:28.851482Z,745,745,0.0,2,Uncategorized,745
2026-04-01T18:23:28.851482Z,624,624,3.5,41,Uncategorized,624
2026-04-01T18:23:28.851482Z,96235,dmd,0.0,7,Uncategorized,dmd
2026-04-01T18:23:28.851482Z,629,629,0.0,9,Uncategorized,629
2026-04-01T18:23:28.851482Z,1666,CursorUIViewService,0.0,28,Uncategorized,CursorUIViewService
2026-04-01T18:23:28.851482Z,5012,WallpaperLegacyExtension,0.0,7,Uncategorized,WallpaperLegacyExtension
2026-04-01T18:23:28.851482Z,61533,full-line-inference,0.0,24,Uncategorized,full-line-inference
2026-04-01T18:23:28.851482Z,4985,contactsd,0.0,13,Uncategorized,contactsd
2026-04-01T18:23:28.851482Z,750,750,0.0,3,Uncategorized,750
2026-04-01T18:23:28.851482Z,1558,WallpaperControlsExtension,0.0,6,Uncategorized,WallpaperControlsExtension
2026-04-01T18:23:28.851482Z,630,630,0.0,3,Uncategorized,630
2026-04-01T18:23:28.851482Z,631,631,0.0,27,Uncategorized,631
2026-04-01T18:23:28.851482Z,1786,JournalWidgets,0.0,16,Uncategorized,JournalWidgets
2026-04-01T18:23:28.851482Z,1059,1059,0.0,9,Fun,1059
2026-04-01T18:23:28.851482Z,632,632,0.0,2,Fun,632
2026-04-01T18:23:28.851482Z,634,634,0.1,16,Uncategorized,634
2026-04-01T18:23:28.851482Z,636,636,0.0,9,Uncategorized,636
2026-04-01T18:23:28.851482Z,1337,ScreenTimeAgent,0.0,12,Uncategorized,ScreenTimeAgent
2026-04-01T18:23:28.851482Z,97987,Microsoft PowerPoint,0.0,91,Uncategorized,Microsoft PowerPoint
2026-04-01T18:23:28.851482Z,637,637,0.0,2,Uncategorized,637
2026-04-01T18:23:28.851482Z,90512,ControlCenterHelper,0.0,14,Uncategorized,ControlCenterHelper
2026-04-01T18:23:28.851482Z,13814,Claude Helper,0.3,70,Uncategorized,Claude Helper
2026-04-01T18:23:28.851482Z,1621,ACCFinderSync,0.0,18,Uncategorized,ACCFinderSync
2026-04-01T18:23:28.851482Z,64322,64322,0.0,9,Uncategorized,64322
2026-04-01T18:23:28.851482Z,96693,translationd,0.0,9,Uncategorized,translationd
2026-04-01T18:23:28.851482Z,1611,Finder,0.0,55,Uncategorized,Finder
2026-04-01T18:23:28.851482Z,91453,proactived,0.0,15,Uncategorized,proactived
2026-04-01T18:23:28.851482Z,59864,PlugInLibraryService,0.0,1,Uncategorized,PlugInLibraryService
2026-04-01T18:23:28.851482Z,1564,CalendarWidgetExtension,0.0,26,Uncategorized,CalendarWidgetExtension
2026-04-01T18:23:28.851482Z,642,642,0.0,2,Uncategorized,642
2026-04-01T18:23:28.851482Z,58705,appleaccountd,0.0,11,Uncategorized,appleaccountd
2026-04-01T18:23:28.851482Z,521,521,0.9,23,Uncategorized,521
2026-04-01T18:23:28.851482Z,764,764,0.0,1,Uncategorized,764
2026-04-01T18:23:28.851482Z,1069,1069,15.6,136,Uncategorized,1069
2026-04-01T18:23:28.851482Z,11302,Code Helper (Plugin),0.0,38,Uncategorized,Code Helper (Plugin)
2026-04-01T18:23:28.851482Z,523,523,0.0,15,Uncategorized,523
2026-04-01T18:23:28.851482Z,4455,4455,0.0,1,Uncategorized,4455
2026-04-01T18:23:28.851482Z,525,525,0.0,6,Uncategorized,525
2026-04-01T18:23:28.851482Z,1646,Google Chrome Helper,0.8,147,Uncategorized,Google Chrome Helper
2026-04-01T18:23:28.851482Z,526,526,0.0,13,Uncategorized,526
2026-04-01T18:23:28.851482Z,769,769,0.0,5,Uncategorized,769
2026-04-01T18:23:28.851482Z,529,529,0.0,11,Uncategorized,529
2026-04-01T18:23:28.851482Z,13926,mlhostd,0.0,13,Uncategorized,mlhostd
2026-04-01T18:23:28.851482Z,1305,usernotificationsd,0.0,11,Uncategorized,usernotificationsd
2026-04-01T18:23:28.851482Z,4657,com.apple.WebKit.Networking,0.0,5,Uncategorized,com.apple.WebKit.Networking
2026-04-01T18:23:28.851482Z,5015,WallpaperDynamicExtension,0.0,7,Uncategorized,WallpaperDynamicExtension
2026-04-01T18:23:28.851482Z,27952,WebThumbnailExtension,0.0,26,Uncategorized,WebThumbnailExtension
2026-04-01T18:23:28.851482Z,1313,identityservicesd,0.0,29,Uncategorized,identityservicesd
2026-04-01T18:23:28.851482Z,770,770,0.1,6,Uncategorized,770
2026-04-01T18:23:28.851482Z,771,771,0.0,10,Uncategorized,771
2026-04-01T18:23:28.851482Z,1691,PodcastsWidget,0.0,15,Uncategorized,PodcastsWidget
2026-04-01T18:23:28.851482Z,774,774,0.0,4,Uncategorized,774
2026-04-01T18:23:28.851482Z,533,533,0.0,9,Uncategorized,533
2026-04-01T18:23:28.851482Z,775,775,0.0,3,Uncategorized,775
2026-04-01T18:23:28.851482Z,1370,sharedfilelistd,0.0,14,Uncategorized,sharedfilelistd
2026-04-01T18:23:28.851482Z,776,776,0.0,4,Uncategorized,776
2026-04-01T18:23:28.851482Z,535,535,0.0,9,Uncategorized,535
2026-04-01T18:23:28.851482Z,536,536,0.0,3,Uncategorized,536
2026-04-01T18:23:28.851482Z,5313,5313,0.0,2,Uncategorized,5313
2026-04-01T18:23:28.851482Z,899,899,0.0,1,Uncategorized,899
2026-04-01T18:23:28.851482Z,13825,Claude Helper (Renderer),0.0,44,Uncategorized,Claude Helper (Renderer)
2026-04-01T18:23:28.851482Z,5315,5315,0.0,5,Uncategorized,5315
2026-04-01T18:23:28.851482Z,659,659,10.2,11,Uncategorized,659
2026-04-01T18:23:28.851482Z,4652,Spotify Helper (Renderer),0.0,121,Uncategorized,Spotify Helper (Renderer)
2026-04-01T18:23:28.851482Z,1628,WallpaperImageExtension,0.0,8,Uncategorized,WallpaperImageExtension
2026-04-01T18:23:28.851482Z,1004,trustd,0.0,13,Uncategorized,trustd
2026-04-01T18:23:28.851482Z,1617,WallpaperAgent,0.0,20,Uncategorized,WallpaperAgent
2026-04-01T18:23:28.851482Z,5334,5334,0.0,8,Uncategorized,5334
2026-04-01T18:23:28.851482Z,1453,UIKitSystem,0.0,12,Uncategorized,UIKitSystem
2026-04-01T18:23:28.851482Z,660,660,0.0,14,Uncategorized,660
2026-04-01T18:23:28.851482Z,540,540,0.0,4,Uncategorized,540
2026-04-01T18:23:28.851482Z,663,663,0.0,7,Uncategorized,663
2026-04-01T18:23:28.851482Z,664,664,0.0,5,Uncategorized,664
2026-04-01T18:23:28.851482Z,1620,AMPDeviceDiscoveryAgent,0.0,3,Uncategorized,AMPDeviceDiscoveryAgent
2026-04-01T18:23:28.851482Z,665,665,0.0,6,Uncategorized,665
2026-04-01T18:23:28.851482Z,544,544,0.0,1,Uncategorized,544
2026-04-01T18:23:28.851482Z,546,546,0.0,3,Uncategorized,546
2026-04-01T18:23:28.851482Z,13750,13750,0.0,2,Uncategorized,13750
2026-04-01T18:23:28.851482Z,1407,akd,0.0,37,Uncategorized,akd
2026-04-01T18:23:28.851482Z,941,distnoted,0.0,5,Uncategorized,distnoted
2026-04-01T18:23:28.851482Z,1290,corespotlightd,0.0,80,Uncategorized,corespotlightd
2026-04-01T18:23:28.851482Z,96236,ManagedSettingsAgent,0.0,4,Uncategorized,ManagedSettingsAgent
2026-04-01T18:23:28.851482Z,1579,HomeEnergyWidgetsExtension,0.0,16,Uncategorized,HomeEnergyWidgetsExtension
2026-04-01T18:23:28.851482Z,7401,7401,0.0,8,Uncategorized,7401
2026-04-01T18:23:28.851482Z,1315,talagentd,0.0,20,Uncategorized,talagentd
2026-04-01T18:23:28.851482Z,48695,linkd,0.0,13,Uncategorized,linkd
2026-04-01T18:23:28.851482Z,96794,photolibraryd,0.0,17,Uncategorized,photolibraryd
2026-04-01T18:23:28.851482Z,59894,MailCacheDelete,0.0,12,Uncategorized,MailCacheDelete
2026-04-01T18:23:28.851482Z,670,670,0.0,3,Uncategorized,670
2026-04-01T18:23:28.851482Z,671,671,0.0,12,Uncategorized,671
2026-04-01T18:23:28.851482Z,550,550,0.0,24,Uncategorized,550
2026-04-01T18:23:28.851482Z,552,552,0.0,3,Uncategorized,552
2026-04-01T18:23:28.851482Z,553,553,0.0,4,Uncategorized,553
2026-04-01T18:23:28.851482Z,1533,imagent,0.0,20,Uncategorized,imagent
2026-04-01T18:23:28.851482Z,675,675,0.0,2,Uncategorized,675
2026-04-01T18:23:28.851482Z,15249,storeuid,0.0,22,Uncategorized,storeuid
2026-04-01T18:23:28.851482Z,676,676,0.0,12,Uncategorized,676
2026-04-01T18:23:28.851482Z,678,678,0.0,2,Uncategorized,678
2026-04-01T18:23:28.851482Z,557,557,0.0,1,Uncategorized,557
2026-04-01T18:23:28.851482Z,559,559,0.0,4,Uncategorized,559
2026-04-01T18:23:28.851482Z,12354,com.apple.mail.SpotlightIndexExtension,0.0,11,Uncategorized,com.apple.mail.SpotlightIndexExtension
2026-04-01T18:23:28.851482Z,26352,TextThumbnailExtension,0.0,16,Uncategorized,TextThumbnailExtension
2026-04-01T18:23:28.851482Z,34086,suggestd,0.0,35,Uncategorized,suggestd
2026-04-01T18:23:28.851482Z,32849,StocksWidget,0.0,29,Uncategorized,StocksWidget
2026-04-01T18:23:28.851482Z,95626,siriinferenced,0.0,53,Uncategorized,siriinferenced
2026-04-01T18:23:28.851482Z,1352,corespeechd,0.0,17,Uncategorized,corespeechd
2026-04-01T18:23:28.851482Z,94926,ctkd,0.0,9,Uncategorized,ctkd
2026-04-01T18:23:28.851482Z,1659,Spotlight,0.0,63,Uncategorized,Spotlight
2026-04-01T18:23:28.851482Z,1291,BiomeAgent,0.0,15,Uncategorized,BiomeAgent
2026-04-01T18:23:28.851482Z,560,560,0.0,12,Uncategorized,560
2026-04-01T18:23:28.851482Z,682,682,0.0,3,Uncategorized,682
2026-04-01T18:23:28.851482Z,561,561,0.0,6,Uncategorized,561
2026-04-01T18:23:28.851482Z,683,683,0.0,3,Uncategorized,683
2026-04-01T18:23:28.851482Z,562,562,0.1,14,Uncategorized,562
2026-04-01T18:23:28.851482Z,684,684,0.0,5,Uncategorized,684
2026-04-01T18:23:28.851482Z,564,564,0.0,11,Uncategorized,564
2026-04-01T18:23:28.851482Z,565,565,2.4,9,Uncategorized,565
2026-04-01T18:23:28.851482Z,566,566,0.0,6,Uncategorized,566
2026-04-01T18:23:28.851482Z,1560,SafariWidgetExtension,0.0,11,Uncategorized,SafariWidgetExtension
2026-04-01T18:23:28.851482Z,567,567,0.0,3,Uncategorized,567
2026-04-01T18:23:28.851482Z,568,568,0.0,6,Uncategorized,568
2026-04-01T18:23:28.851482Z,95562,siriactionsd,0.0,30,Uncategorized,siriactionsd
2026-04-01T18:23:28.851482Z,5010,WallpaperSonomaExtension,0.0,4,Uncategorized,WallpaperSonomaExtension
2026-04-01T18:23:28.851482Z,1303,ContextStoreAgent,0.0,24,Uncategorized,ContextStoreAgent
2026-04-01T18:23:28.851482Z,5011,WallpaperSequoiaExtension,0.0,4,Uncategorized,WallpaperSequoiaExtension
2026-04-01T18:23:28.851482Z,11872,IMAutomaticHistoryDeletionAgent,0.0,10,Uncategorized,IMAutomaticHistoryDeletionAgent
2026-04-01T18:23:28.851482Z,59896,inputanalyticsd,0.0,5,Uncategorized,inputanalyticsd
2026-04-01T18:23:28.851482Z,69862,diskimages-helper,0.0,3,Uncategorized,diskimages-helper
2026-04-01T18:23:28.851482Z,94927,pkd,0.0,14,Uncategorized,pkd
2026-04-01T18:23:28.851482Z,96798,photoanalysisd,0.0,6,Uncategorized,photoanalysisd
2026-04-01T18:23:28.851482Z,570,570,0.0,25,Uncategorized,570
2026-04-01T18:23:28.851482Z,59900,59900,0.0,6,Uncategorized,59900
2026-04-01T18:23:28.851482Z,694,694,0.0,3,Uncategorized,694
2026-04-01T18:23:28.851482Z,573,573,0.0,2,Uncategorized,573
2026-04-01T18:23:28.851482Z,695,695,0.3,41,Uncategorized,695
2026-04-01T18:23:28.851482Z,574,574,0.0,22,Uncategorized,574
2026-04-01T18:23:28.851482Z,696,696,0.0,1,Uncategorized,696
2026-04-01T18:23:28.851482Z,575,575,0.0,3,Uncategorized,575
2026-04-01T18:23:28.851482Z,59901,59901,0.0,6,Uncategorized,59901
2026-04-01T18:23:28.851482Z,697,697,0.0,13,Uncategorized,697
2026-04-01T18:23:28.851482Z,2065,TipsWidgetExtension,0.0,11,Uncategorized,TipsWidgetExtension
2026-04-01T18:23:28.851482Z,96666,generativeexperiencesd,0.0,13,Uncategorized,generativeexperiencesd
2026-04-01T18:23:28.851482Z,577,577,0.0,3,Uncategorized,577
2026-04-01T18:23:28.851482Z,59887,geodMachServiceBridge,0.0,2,Uncategorized,geodMachServiceBridge
2026-04-01T18:23:28.851482Z,4662,PAH_Extension,0.0,22,Uncategorized,PAH_Extension
2026-04-01T18:23:28.851482Z,70902,com.apple.hiservices-xpcservice,0.0,3,Uncategorized,com.apple.hiservices-xpcservice
2026-04-01T18:23:28.851482Z,1408,ContinuityCaptureAgent,0.0,15,Uncategorized,ContinuityCaptureAgent
2026-04-01T18:23:28.851482Z,44682,AdobeResourceSynchronizer,0.1,43,Uncategorized,AdobeResourceSynchronizer
2026-04-01T18:23:28.851482Z,25814,25814,0.0,2,Uncategorized,25814
2026-04-01T18:23:28.851482Z,65351,65351,0.0,30,Uncategorized,65351
2026-04-01T18:23:28.851482Z,83100,App Store,0.0,55,Uncategorized,App Store
2026-04-01T18:23:28.851482Z,24467,Java Updater,0.0,2,Uncategorized,Java Updater
2026-04-01T18:23:28.851482Z,1406,NotificationCenter,0.0,42,Uncategorized,NotificationCenter
2026-04-01T18:23:28.851482Z,96792,reversetemplated,0.0,6,Uncategorized,reversetemplated
2026-04-01T18:23:28.851482Z,581,581,0.0,4,Uncategorized,581
2026-04-01T18:23:28.851482Z,582,582,0.0,4,Uncategorized,582
2026-04-01T18:23:28.851482Z,583,583,0.0,1,Uncategorized,583
2026-04-01T18:23:28.851482Z,14442,com.apple.Virtualization.VirtualMachine,0.2,98,Uncategorized,com.apple.Virtualization.VirtualMachine
2026-04-01T18:23:28.851482Z,96782,swcd,0.0,15,Uncategorized,swcd
2026-04-01T18:23:28.851482Z,38305,Mail,0.0,42,Uncategorized,Mail
2026-04-01T18:23:28.851482Z,587,587,0.4,28,Uncategorized,587
2026-04-01T18:23:28.851482Z,30099,mbuseragent,0.0,3,Uncategorized,mbuseragent
2026-04-01T18:23:28.851482Z,588,588,0.1,4,Uncategorized,588
2026-04-01T18:23:28.851482Z,19481,callservicesd,0.0,26,Uncategorized,callservicesd
2026-04-01T18:23:28.851482Z,77449,77449,0.0,4,Uncategorized,77449
2026-04-01T18:23:28.851482Z,95335,communicationtrustd,0.0,9,Uncategorized,communicationtrustd
2026-04-01T18:23:28.851482Z,35354,DockHelper,0.0,64,Uncategorized,DockHelper
2026-04-01T18:23:28.851482Z,1608,Microsoft Excel,0.0,95,Uncategorized,Microsoft Excel
2026-04-01T18:23:28.851482Z,76616,PrintCenterWidgetExtension.macOS,0.0,14,Uncategorized,PrintCenterWidgetExtension.macOS
2026-04-01T18:23:28.851482Z,96665,96665,0.0,7,Uncategorized,96665
2026-04-01T18:23:28.851482Z,96788,96788,0.0,4,Uncategorized,96788
2026-04-01T18:23:28.851482Z,1062,secd,0.0,14,Uncategorized,secd
2026-04-01T18:23:28.851482Z,96789,96789,0.0,4,Uncategorized,96789
2026-04-01T18:23:28.851482Z,14028,Claude Helper (Plugin),0.0,31,Uncategorized,Claude Helper (Plugin)
2026-04-01T18:23:28.851482Z,96664,96664,0.0,29,Uncategorized,96664
2026-04-01T18:23:28.851482Z,590,590,1.4,12,Uncategorized,590
2026-04-01T18:23:28.851482Z,591,591,0.0,5,Uncategorized,591
2026-04-01T18:23:28.851482Z,96780,96780,0.0,5,Uncategorized,96780
2026-04-01T18:23:28.851482Z,592,592,0.0,23,Uncategorized,592
2026-04-01T18:23:28.851482Z,7592,spotlightknowledged,0.0,9,Uncategorized,spotlightknowledged
